,level_0,index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw
10,10,399,-33.484190000000005,-70.63503,318.11,0.38,0.36,2022-01-10,542,1,nominal,2.0NRT,286.59,1.84,N,"-33.484190000000005,-70.63503","Población La Legua, San Joaquín, Provincia de Santiago, Región Metropolitana de Santiago, 8940000, Chile",,San Joaquín,Provincia de Santiago,Región Metropolitana de Santiago,Chile,cl,,,,,8940000,,Población La Legua,,San Joaquín,,,,,,,,,,San Joaquín,13.0,131.0,13129.0,SAN JOAQUÍN,"{'place_id': 29309465, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 108242128, 'lat': '-33.4955442', 'lon': '-70.6283447', 'display_name': '4240, Avenida Las Industrias, Población La Legua, San Joaquín, Provincia de Santiago, Región Metropolitana de Santiago, 8940000, Chile', 'address': {'house_number': '4240', 'road': 'Avenida Las Industrias', 'neighbourhood': 'Población La Legua', 'suburb': 'San Joaquín', 'city': 'San Joaquín', 'county': 'Provincia de Santiago', 'state': 'Región Metropolitana de Santiago', 'postcode': '8940000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.4955942', '-33.4954942', '-70.6283947', '-70.6282947']}"
11,11,404,-34.10416,-70.45408,302.73,0.38,0.36,2022-01-10,542,1,nominal,2.0NRT,283.3,3.6,N,"-34.10416,-70.45408","Fundicion de Caletones, Tramo 3, Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",Tramo 3,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,Fundicion de Caletones,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
12,12,405,-34.1068,-70.45899,323.26,0.38,0.36,2022-01-10,542,1,nominal,2.0NRT,284.28,3.6,N,"-34.1068,-70.45899","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
13,13,406,-34.107459999999996,-70.45483,327.86,0.38,0.36,2022-01-10,542,1,nominal,2.0NRT,287.55,3.6,N,"-34.107459999999996,-70.45483","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
14,14,408,-36.866170000000004,-71.37861,315.73,0.38,0.36,2022-01-10,544,1,nominal,2.0NRT,285.09,2.16,N,"-36.866170000000004,-71.37861","Coihueco, Provincia de Punilla, Región de Ñuble, Chile",,,Provincia de Punilla,Región de Ñuble,Chile,cl,,Coihueco,,,,,,,,,,,,,,,,,Coihueco,16.0,163.0,16302.0,COIHUECO,"{'place_id': 282396609, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 255295, 'lat': '-36.628802', 'lon': '-71.8319077', 'display_name': 'Coihueco, Provincia de Punilla, Región de Ñuble, Chile', 'address': {'town': 'Coihueco', 'county': 'Provincia de Punilla', 'state': 'Región de Ñuble', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.981515', '-36.4779784', '-72.0367298', '-71.0884953']}"
15,15,425,-37.84602,-73.18808,295.16,0.4,0.37,2022-01-10,544,1,nominal,2.0NRT,285.05,0.29,N,"-37.84602,-73.18808","Cruce P-60-R (Cañete) - Cayucupil - Butamalal - Cruce P-670-R (Provoque), Butamalal Bajo, Cañete, Provincia de Arauco, Región del Biobío, Chile",Cruce P-60-R (Cañete) - Cayucupil - Butamalal - Cruce P-670-R (Provoque),,Provincia de Arauco,Región del Biobío,Chile,cl,,Cañete,,Butamalal Bajo,,,,,,,,,,,,,,,Cañete,8.0,82.0,8206.0,CAÑETE,"{'place_id': 467347, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 214189917, 'lat': '-37.6933593', 'lon': '-73.3536972', 'display_name': 'Caramávida, Cañete, Provincia de Arauco, Región del Biobío, Chile', 'address': {'hamlet': 'Caramávida', 'town': 'Cañete', 'county': 'Provincia de Arauco', 'state': 'Región del Biobío', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.7133593', '-37.6733593', '-73.3736972', '-73.3336972']}"
16,15,425,-37.84602,-73.18808,295.16,0.4,0.37,2022-01-10,544,1,nominal,2.0NRT,285.05,0.29,N,"-37.84602,-73.18808","Cruce P-60-R (Cañete) - Cayucupil - Butamalal - Cruce P-670-R (Provoque), Butamalal Bajo, Cañete, Provincia de Arauco, Región del Biobío, Chile",Cruce P-60-R (Cañete) - Cayucupil - Butamalal - Cruce P-670-R (Provoque),,Provincia de Arauco,Región del Biobío,Chile,cl,,Cañete,,Butamalal Bajo,,,,,,,,,,,,,,,Cañete,8.0,82.0,8203.0,CAÑETE,"{'place_id': 282574746, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1656043, 'lat': '-37.8004074', 'lon': '-73.3990802', 'display_name': 'Cañete, Provincia de Arauco, Región del Biobío, 4390000, Chile', 'address': {'town': 'Cañete', 'county': 'Provincia de Arauco', 'state': 'Región del Biobío', 'postcode': '4390000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.1303283', '-37.6919794', '-73.5454416', '-73.015337']}"
17,16,426,-38.05578,-72.67504,299.55,0.39,0.36,2022-01-10,544,1,nominal,2.0NRT,286.76,0.55,N,"-38.05578,-72.67504","Estación Santa Rosa - Bifurcación Quilquén - Renaico, Traiguén, Provincia de Malleco, Región de la Araucanía, Chile",Estación Santa Rosa - Bifurcación Quilquén - Renaico,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Traiguén,,,,,,,,,,,,,,,,,Traiguén,9.0,92.0,9210.0,TRAIGUÉN,"{'place_id': 273486650, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 924721292, 'lat': '-38.2463288', 'lon': '-72.6565366', 'display_name': 'Bajo Castillo, Traiguén, Provincia de Malleco, Región de la Araucanía, 4730000, Chile', 'address': {'neighbourhood': 'Bajo Castillo', 'town': 'Traiguén', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'postcode': '4730000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2463288', '-38.2442554', '-72.6577059', '-72.6564583']}"
18,17,430,-38.51698,-72.41963,301.19,0.39,0.36,2022-01-10,544,1,nominal,2.0NRT,286.88,0.6,N,"-38.51698,-72.41963","Mirador de Volcanes, Las Quince, Lautaro, Provincia de Cautín, Región de la Araucanía, 4860000, Chile",,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Lautaro,,Las Quince,4860000,,Mirador de Volcanes,,,,,,,,,,,,Lautaro,9.0,91.0,9108.0,LAUTARO,"{'place_id': 273252773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 919975935, 'lat': '-38.5436840462676', 'lon': '-72.28838832055929', 'display_name': 'Comunidad Juan Curaqueo, Lautaro, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'hamlet': 'Comunidad Juan Curaqueo', 'town': 'Lautaro', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.5445069', '-38.5425154', '-72.2886175', '-72.2880235']}"
19,18,4740,-23.82351,-70.31735,336.33,0.47,0.39,2022-01-10,1808,1,low,2.0NRT,306.47,7.07,D,"-23.82351,-70.31735","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}"
20,19,4759,-22.25714,-69.61005,367.0,0.42,0.38,2022-01-10,1808,1,high,2.0NRT,317.99,13.87,D,"-22.25714,-69.61005","María Elena, Provincia de Tocopilla, Región de Antofagasta, Chile",,,Provincia de Tocopilla,Región de Antofagasta,Chile,cl,,María Elena,,,,,,,,,,,,,,,,,María Elena,2.0,23.0,2302.0,MARÍA ELENA,"{'place_id': 282562004, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561887, 'lat': '-22.3451485', 'lon': '-69.6618035', 'display_name': 'María Elena, Provincia de Tocopilla, Región de Antofagasta, Chile', 'address': {'town': 'María Elena', 'county': 'Provincia de Tocopilla', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-22.8806911', '-21.2854844', '-69.982548', '-68.8606071']}"
21,20,4837,-40.56282,-73.17371,325.26,0.34,0.56,2022-01-10,1802,1,low,2.0NRT,297.96,3.62,D,"-40.56282,-73.17371","Avenida Osorno La Mayor Norte, V Centenario, Rahue, Osorno, Provincia de Osorno, Región de Los Lagos, 5690000, Chile",Avenida Osorno La Mayor Norte,Osorno,Provincia de Osorno,Región de Los Lagos,Chile,cl,,,,,5690000,,V Centenario,,Rahue,,,,,,,,,,Osorno,10.0,103.0,10301.0,OSORNO,"{'place_id': 114834918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 50996232, 'lat': '-40.61107000344344', 'lon': '-73.09097598929168', 'display_name': 'Cruce Ruta 5 (Osorno) - Nochaco - Ensenada, Las Quemas Bajas Norte, Osorno, Provincia de Osorno, Región de Los Lagos, 5290000, Chile', 'address': {'road': 'Cruce Ruta 5 (Osorno) - Nochaco - Ensenada', 'hamlet': 'Las Quemas Bajas Norte', 'city': 'Osorno', 'county': 'Provincia de Osorno', 'state': 'Región de Los Lagos', 'postcode': '5290000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-40.7082773', '-40.6007782', '-73.0954571', '-73.0128677']}"
22,21,4838,-40.56306,-73.17772,325.79,0.34,0.56,2022-01-10,1802,1,low,2.0NRT,298.18,3.39,D,"-40.56306,-73.17772","Tenerife, V Centenario, Rahue, Osorno, Provincia de Osorno, Región de Los Lagos, 5690000, Chile",Tenerife,Osorno,Provincia de Osorno,Región de Los Lagos,Chile,cl,,,,,5690000,,V Centenario,,Rahue,,,,,,,,,,Osorno,10.0,103.0,10301.0,OSORNO,"{'place_id': 114834918, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 50996232, 'lat': '-40.61107000344344', 'lon': '-73.09097598929168', 'display_name': 'Cruce Ruta 5 (Osorno) - Nochaco - Ensenada, Las Quemas Bajas Norte, Osorno, Provincia de Osorno, Región de Los Lagos, 5290000, Chile', 'address': {'road': 'Cruce Ruta 5 (Osorno) - Nochaco - Ensenada', 'hamlet': 'Las Quemas Bajas Norte', 'city': 'Osorno', 'county': 'Provincia de Osorno', 'state': 'Región de Los Lagos', 'postcode': '5290000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-40.7082773', '-40.6007782', '-73.0954571', '-73.0128677']}"
23,22,4853,-38.06077,-72.67914,340.11,0.6,0.53,2022-01-10,1804,1,nominal,2.0NRT,304.7,17.72,D,"-38.06077,-72.67914","Estación Santa Rosa - Bifurcación Quilquén - Renaico, Traiguén, Provincia de Malleco, Región de la Araucanía, Chile",Estación Santa Rosa - Bifurcación Quilquén - Renaico,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Traiguén,,,,,,,,,,,,,,,,,Traiguén,9.0,92.0,9210.0,TRAIGUÉN,"{'place_id': 273486650, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 924721292, 'lat': '-38.2463288', 'lon': '-72.6565366', 'display_name': 'Bajo Castillo, Traiguén, Provincia de Malleco, Región de la Araucanía, 4730000, Chile', 'address': {'neighbourhood': 'Bajo Castillo', 'town': 'Traiguén', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'postcode': '4730000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2463288', '-38.2442554', '-72.6577059', '-72.6564583']}"
24,23,4854,-38.05583,-72.67979,341.39,0.6,0.53,2022-01-10,1804,1,nominal,2.0NRT,307.11,17.72,D,"-38.05583,-72.67979","Estación Santa Rosa - Bifurcación Quilquén - Renaico, Traiguén, Provincia de Malleco, Región de la Araucanía, Chile",Estación Santa Rosa - Bifurcación Quilquén - Renaico,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Traiguén,,,,,,,,,,,,,,,,,Traiguén,9.0,92.0,9210.0,TRAIGUÉN,"{'place_id': 273486650, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 924721292, 'lat': '-38.2463288', 'lon': '-72.6565366', 'display_name': 'Bajo Castillo, Traiguén, Provincia de Malleco, Región de la Araucanía, 4730000, Chile', 'address': {'neighbourhood': 'Bajo Castillo', 'town': 'Traiguén', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'postcode': '4730000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.2463288', '-38.2442554', '-72.6577059', '-72.6564583']}"
25,24,5002,-34.107079999999996,-70.45459,346.92,0.41,0.45,2022-01-10,1804,1,nominal,2.0NRT,311.67,6.78,D,"-34.107079999999996,-70.45459","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
